[numberOfParentsForLearnedCPNet] [accuracy on input dataset] [s.d.] [accuracy on unnoised dataset] [s.d.]


not Transparently Entailed

0 55.72649572649573 4.464851971318458 0.2890513827336578 0.01363357868539918
1 54.188034188034194 4.753653245496115 0.2884024329679533 0.010172040908676657
4 53.07692307692307 5.501600809236587 0.28889739859060404 0.012067459152549868
7 46.92307692307693 5.32161397774419 0.28079176920735427 0.012029607506280161
10 42.64957264957265 4.347880786902487 0.2669491421218045 0.013860130448733937
13 40.85470085470085 4.3169679600856545 0.2568937256959336 0.011510242776519738
16 40.76923076923077 4.245874594931427 0.2556668820087461 0.013065436440469851
18 40.76923076923077 4.245874594931427 0.2556668820087461 0.013065436440469851
Infinite even_worse_acc

Transparently Entailed

0 100.0 0.0 0.0 0.0
1 100.0 0.0 0.0 0.0
4 70.97560975609755 6.7484572258364635 0.1736570571632233 0.04487404892317552
7 55.89743589743589 6.079801450864528 0.2115951919290419 0.03094043020242194
10 45.67901234567901 7.1751422938941145 0.20981252508683884 0.025226689061882957
13 42.72727272727273 7.559041545537437 0.18393991091770526 0.02924826288019849
16 42.467532467532465 7.865218322733112 0.18074270066125334 0.03163167288394751
18 42.467532467532465 7.865218322733112 0.18074270066125334 0.03163167288394751
Infinite even_worse_acc
